# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1644580	1645218	-	EEGGAC_01673	385.0	3.5e-136	0.943	0.855	0.970	UniRef:UniRef50_P77564
contig_1	cds	1645231	1647333	-	EEGGAC_01674	1432.0	0.0	1.041	0.963	0.953	UniRef:UniRef50_P76192
contig_1	cds	1647354	1647980	-	EEGGAC_01675	408.0	2.2e-145	1.0	0.924	0.995	UniRef:UniRef50_P0AAL6
contig_1	cds	1648436	1648645	-	EEGGAC_01676	108.0	2.2e-31	0.971	0.893	0.791	UniRef:UniRef50_A0A6L8YBX2
contig_1	cds	1649202	1650614	+	EEGGAC_01677	756.0	2.2e-273	0.996	0.852	0.846	UniRef:UniRef50_P0AD61
contig_1	cds	1650925	1651161	+	EEGGAC_01678	107.0	7.9e-33	1.0	1.0	1.0	BlastRules:WP_000648420
contig_1	cds	1651225	1652229	-	EEGGAC_01679	652.0	7.4e-240	1.0	1.0	0.994	BlastRules:WP_000817105
contig_1	cds	1652378	1652794	-	EEGGAC_01680	183.0	1.4e-58	1.0	0.857	0.674	UniRef:UniRef50_P76194
contig_1	cds	1652807	1654027	-	EEGGAC_01681	564.0	1.0e-199	1.170	0.998	0.602	UniRef:UniRef50_Q7N3U5
contig_1	cds	1654024	1655295	-	EEGGAC_01682	496.0	8.6e-173	0.983	0.902	0.615	UniRef:UniRef50_P77689
contig_1	cds	1655270	1656016	-	EEGGAC_01683	347.0	1.3e-119	1.0	0.912	0.702	UniRef:UniRef50_P77499
contig_1	cds	1656026	1657513	-	EEGGAC_01684	639.0	4.7e-226	0.976	0.841	0.650	UniRef:UniRef50_A0A1B3MZ19
contig_1	cds	1657522	1657890	-	EEGGAC_01685	164.0	2.3e-51	0.951	0.811	0.612	UniRef:UniRef50_A0A143WSP2
contig_1	ncRNA	1658212	1658272	-	EEGGAC_01686	81.4	3.9e-15	-	-	-	RFAM:RF00118
contig_1	cds	1658439	1658627	-	EEGGAC_01687	-	-	-	-	-	-
contig_1	cds	1658727	1659137	-	EEGGAC_01688	197.0	1.8e-64	0.993	0.931	0.704	UniRef:UniRef50_A0A240C124
contig_1	cds	1659134	1662190	-	EEGGAC_01689	1646.0	0.0	0.816	1.0	0.978	UniRef:UniRef50_K8WIT1
contig_1	cds	1662579	1663691	+	EEGGAC_01690	598.0	3.4e-214	1.0	0.831	0.827	UniRef:UniRef50_P0AFS7
contig_1	ncRNA	1663877	1663984	+	EEGGAC_01691	118.5	1.4e-17	-	-	-	RFAM:RF00034
contig_1	cds	1664120	1664476	+	EEGGAC_01692	221.0	4.2e-74	0.915	0.806	0.981	UniRef:UniRef50_P76196
contig_1	cds	1664575	1665789	+	EEGGAC_01693	457.0	3.0e-158	0.958	0.900	0.620	UniRef:UniRef50_P76197
contig_1	cds	1666016	1667281	+	EEGGAC_01694	773.0	1.3e-282	0.986	0.954	0.990	UniRef:UniRef50_P76198
contig_1	cds	1667293	1668159	+	EEGGAC_01695	573.0	7.1e-208	1.0	0.960	0.993	UniRef:UniRef50_P0A6D5
contig_1	cds	1668190	1668948	+	EEGGAC_01696	389.0	3.4e-136	1.0	0.878	0.798	UniRef:UniRef50_P58687
contig_1	cds	1669093	1670688	+	EEGGAC_01697	985.0	0.0	0.996	0.969	0.926	UniRef:UniRef50_A0A655C3E3
contig_1	cds	1670702	1671853	+	EEGGAC_01698	764.0	4.5e-280	1.0	0.941	0.992	UniRef:UniRef50_P0A9U8
contig_1	cds	1671896	1672807	-	EEGGAC_01699	609.0	9.7e-222	1.063	1.0	0.938	UniRef:UniRef50_P77402
contig_1	cds	1672910	1673086	-	EEGGAC_01700	-	-	-	-	-	-
contig_1	cds	1673123	1673887	+	EEGGAC_01701	396.0	1.2e-138	1.0	0.867	0.783	UniRef:UniRef50_P60566
contig_1	cds	1673907	1674845	+	EEGGAC_01702	600.0	3.0e-217	0.990	0.849	0.984	UniRef:UniRef50_P77378
contig_1	cds	1674901	1676190	+	EEGGAC_01703	808.0	3.3e-296	1.054	1.0	0.931	UniRef:UniRef50_P77337
contig_1	cds	1676187	1676480	+	EEGGAC_01704	110.0	2.8e-31	0.897	0.935	0.540	UniRef:UniRef50_A0AAJ1QAJ3
contig_1	cds	1676537	1678183	+	EEGGAC_01705	822.0	1.7e-297	0.984	0.923	0.735	UniRef:UniRef50_S3BYF4
contig_1	cds	1678240	1680618	-	EEGGAC_01706	1330.0	0.0	1.080	0.991	0.792	UniRef:UniRef50_P23538
contig_1	cds	1680951	1681784	+	EEGGAC_01707	542.0	2.5e-198	1.0	1.0	0.996	BlastRules:WP_000368046
contig_1	cds	1681941	1682987	+	EEGGAC_01708	704.0	4.1e-260	1.0	1.0	0.997	BlastRules:WP_001082219
contig_1	cds	1683119	1683310	+	EEGGAC_01709	-	-	-	-	-	-
contig_1	cds	1683314	1684750	-	EEGGAC_01710	785.0	4.7e-285	1.004	0.916	0.794	UniRef:UniRef50_P77649
contig_1	cds	1684813	1685526	-	EEGGAC_01711	470.0	3.6e-171	1.0	1.0	0.966	BlastRules:WP_001300634
contig_1	cds	1685773	1686237	-	EEGGAC_01712	213.0	1.9e-69	1.0	0.806	0.649	UniRef:UniRef50_P23898
contig_1	cds	1686315	1687064	-	EEGGAC_01713	308.0	3.6e-104	0.988	0.891	0.626	UniRef:UniRef50_P06611
contig_1	cds	1687064	1687615	-	EEGGAC_01714	367.0	3.0e-132	1.0	1.0	0.978	BlastRules:WP_001154168
contig_1	cds	1687678	1688658	-	EEGGAC_01715	547.0	6.7e-196	0.988	0.850	0.882	UniRef:UniRef50_P06609
contig_1	ncRNA	1688659	1688817	-	EEGGAC_01716	55.7	1.7e-07	-	-	-	RFAM:RF02082
contig_1	cds	1688759	1689058	-	EEGGAC_01717	131.0	3.6e-39	0.970	0.821	0.729	UniRef:UniRef50_P0A6X7
contig_1	cds	1689063	1691450	-	EEGGAC_01718	1329.0	0.0	1.088	1.0	0.785	UniRef:UniRef50_P07395
contig_1	cds	1691465	1692448	-	EEGGAC_01719	434.0	9.9e-151	1.034	0.828	0.648	UniRef:UniRef50_Q6ANC1
contig_1	ncRNA-region	1692513	1692637	-	-	76.2	3.5e-11	-	-	-	RFAM:RF01859
contig_1	cds	1692754	1693110	-	EEGGAC_01720	150.0	2.6e-46	0.975	0.827	0.678	UniRef:UniRef50_Q2RNH9
contig_1	cds	1693163	1693360	-	EEGGAC_01721	130.0	7.9e-40	1.0	0.844	1.0	UniRef:UniRef50_P0A7Q1
contig_1	cds	1693457	1693891	-	EEGGAC_01722	215.0	3.2e-71	0.993	1.0	0.762	UniRef:UniRef50_A0A376VH32
contig_1	cds	1694003	1695931	-	EEGGAC_01723	1095.0	0.0	0.947	0.891	0.849	UniRef:UniRef50_P0A8M3
contig_1	cds	1696454	1698352	+	EEGGAC_01724	-	-	-	-	-	-
contig_1	cds	1698519	1698626	+	EEGGAC_01725	75.9	3.1e-19	1.0	0.814	1.0	UniRef:UniRef50_A0A2S4RZ18
contig_1	cds	1698679	1699437	-	EEGGAC_01726	310.0	1.7e-105	0.996	0.984	0.598	UniRef:UniRef50_B2VEJ4
contig_1	cds	1699724	1700653	+	EEGGAC_01727	395.0	2.0e-137	0.838	0.884	0.768	UniRef:UniRef50_A0A378BB80
contig_1	cds	1700754	1701044	+	EEGGAC_01728	-	-	-	-	-	-
contig_1	cds	1701150	1702010	+	EEGGAC_01729	522.0	6.0e-188	0.997	0.983	0.856	UniRef:UniRef50_A0A4R3ZD53
contig_1	cds	1702051	1702587	-	EEGGAC_01730	230.0	7.0e-76	0.944	0.875	0.661	UniRef:UniRef50_A0A0U5GL85
contig_1	cds	1702734	1703402	+	EEGGAC_01731	405.0	3.0e-143	1.252	1.0	0.795	UniRef:UniRef50_P77247
contig_1	cds	1703565	1704155	+	EEGGAC_01732	285.0	1.4e-96	0.995	0.841	0.662	UniRef:UniRef50_P64481
contig_1	cds	1704288	1705679	+	EEGGAC_01733	840.0	7.2e-310	0.998	0.998	0.994	BlastRules:WP_001010696
contig_1	cds	1705683	1706486	-	EEGGAC_01734	478.0	8.0e-171	0.989	0.923	0.913	UniRef:UniRef50_P76210
contig_1	cds	1706775	1707038	-	EEGGAC_01735	128.0	2.2e-38	0.954	0.838	0.735	UniRef:UniRef50_Q8ZPU0
contig_1	cds	1707221	1709482	+	EEGGAC_01736	929.0	0.0	0.948	0.815	0.646	UniRef:UniRef50_P21179
contig_1	cds	1709529	1710278	-	EEGGAC_01737	412.0	4.5e-145	0.984	0.854	0.824	UniRef:UniRef50_P37794
contig_1	cds	1710291	1711643	-	EEGGAC_01738	892.0	0.0	1.0	1.0	0.987	BlastRules:WP_000078765
contig_1	cds	1711748	1712587	-	EEGGAC_01739	458.0	7.9e-164	0.832	0.996	0.991	UniRef:UniRef50_A0A379SJD0
contig_1	cds	1712598	1712948	-	EEGGAC_01740	178.0	2.8e-57	0.991	0.885	0.835	UniRef:UniRef50_A0A0C7KBX5
contig_1	cds	1712999	1714357	-	EEGGAC_01741	676.0	1.0e-242	1.0	0.928	0.748	UniRef:UniRef50_P17334
contig_1	cds	1714442	1714762	-	EEGGAC_01742	206.0	5.2e-71	1.0	1.0	1.0	BlastRules:WP_000412169
contig_1	cds	1715061	1715399	-	EEGGAC_01743	188.0	2.0e-61	0.964	0.818	0.815	UniRef:UniRef50_P0ADB1
contig_1	cds	1715601	1716428	+	EEGGAC_01744	539.0	2.7e-194	1.0	0.823	0.982	UniRef:UniRef50_P18843
contig_1	ncRNA	1716508	1716550	+	EEGGAC_01745	43.0	2.3e-05	-	-	-	RFAM:RF02751
contig_1	cds	1716658	1717545	+	EEGGAC_01746	485.0	1.4e-172	0.969	0.849	0.804	UniRef:UniRef50_P76213
contig_1	cds	1717505	1718080	-	EEGGAC_01747	349.0	9.2e-123	0.895	0.905	0.994	UniRef:UniRef50_S3IXQ8
contig_1	cds	1718283	1718768	-	EEGGAC_01748	275.0	4.6e-94	0.981	0.802	0.911	UniRef:UniRef50_P77754
contig_1	cds	1719098	1720066	-	EEGGAC_01749	600.0	8.1e-218	1.0	0.985	0.894	UniRef:UniRef50_A0A8G2AA27
contig_1	cds	1720059	1721402	-	EEGGAC_01750	487.0	1.5e-168	0.975	0.899	0.599	UniRef:UniRef50_O50175
contig_1	cds	1721399	1722877	-	EEGGAC_01751	635.0	1.7e-224	1.173	0.997	0.582	UniRef:UniRef50_P76217
contig_1	cds	1722874	1723908	-	EEGGAC_01752	675.0	4.6e-246	1.119	1.0	0.891	UniRef:UniRef50_P0AE37
contig_1	cds	1723905	1725125	-	EEGGAC_01753	805.0	3.1e-298	1.0	1.0	0.980	BlastRules:WP_000081983
contig_1	cds	1725571	1726377	+	EEGGAC_01754	387.0	1.6e-134	0.993	0.861	0.673	UniRef:UniRef50_A0A0X9VYA6
contig_1	cds	1726544	1727254	+	EEGGAC_01755	440.0	5.8e-157	1.0	0.937	0.983	UniRef:UniRef50_P76219
contig_1	cds	1727259	1727936	+	EEGGAC_01756	444.0	1.4e-158	1.0	0.806	0.973	UniRef:UniRef50_P76220
contig_1	cds	1727960	1728658	+	EEGGAC_01757	218.0	1.1e-69	0.931	0.874	0.556	UniRef:UniRef50_A0A1C6B251
contig_1	cds	1728658	1729206	+	EEGGAC_01758	345.0	4.3e-121	1.093	1.0	0.874	UniRef:UniRef50_P76222
contig_1	cds	1729216	1730382	+	EEGGAC_01759	506.0	3.7e-178	0.979	0.960	0.653	UniRef:UniRef50_A0A0F1B1K9
contig_1	cds	1730355	1731890	+	EEGGAC_01760	546.0	1.5e-189	1.125	1.0	0.536	UniRef:UniRef50_P76224
contig_1	cds	1731890	1732540	+	EEGGAC_01761	400.0	1.5e-141	1.0	0.878	0.944	UniRef:UniRef50_P76909
contig_1	cds	1732610	1733917	+	EEGGAC_01762	881.0	0.0	1.0	1.0	0.986	BlastRules:WP_001350515
contig_1	cds	1733926	1734546	-	EEGGAC_01763	226.0	2.3e-73	0.908	0.854	0.610	UniRef:UniRef50_A0A135I8P9
contig_1	cds	1734633	1735040	+	EEGGAC_01764	261.0	6.9e-92	1.0	1.0	0.985	BlastRules:WP_000781888
contig_1	cds	1735006	1735278	-	EEGGAC_01765	123.0	2.8e-36	1.0	0.857	0.644	UniRef:UniRef50_P76227
contig_1	cds	1735514	1736857	+	EEGGAC_01766	633.0	6.7e-226	0.987	0.886	0.737	UniRef:UniRef50_A0A2X2V504
contig_1	cds	1736934	1738889	-	EEGGAC_01767	1273.0	0.0	1.002	0.998	0.975	BlastRules:WP_001140209
contig_1	cds	1738894	1739937	-	EEGGAC_01768	647.0	2.3e-234	1.228	0.998	0.808	UniRef:UniRef50_P16456
contig_1	cds	1740054	1740605	-	EEGGAC_01769	280.0	1.0e-95	1.0	1.0	0.754	UniRef:UniRef50_A0A2G8E5H3
contig_1	cds	1740766	1742622	+	EEGGAC_01770	1106.0	0.0	0.984	0.854	0.949	UniRef:UniRef50_P08395
contig_1	cds	1742788	1743804	+	EEGGAC_01771	513.0	1.1e-183	0.802	0.993	0.945	UniRef:UniRef50_A0A379TBQ5
contig_1	cds	1743815	1744456	+	EEGGAC_01772	259.0	2.3e-86	0.944	0.893	0.627	UniRef:UniRef50_A0A380PPY4
contig_1	cds	1744549	1745907	-	EEGGAC_01773	843.0	5.5e-309	1.0	0.952	0.985	UniRef:UniRef50_P38055
contig_1	cds	1746025	1746783	-	EEGGAC_01774	439.0	7.2e-156	1.0	0.916	0.893	UniRef:UniRef50_P77721
contig_1	cds	1746920	1747900	-	EEGGAC_01775	645.0	1.1e-237	1.0	1.0	0.988	BlastRules:WP_000723710
contig_1	cds	1747910	1748857	-	EEGGAC_01776	587.0	1.8e-212	1.035	1.0	0.942	UniRef:UniRef50_A0A0F4LAN5
contig_1	cds	1748862	1749698	-	EEGGAC_01777	347.0	9.0e-119	1.0	0.914	0.608	UniRef:UniRef50_P77704
contig_1	cds	1749719	1750762	-	EEGGAC_01778	667.0	3.1e-243	1.014	0.957	0.949	UniRef:UniRef50_P77280
contig_1	cds	1750779	1752158	-	EEGGAC_01779	866.0	1.3e-317	0.993	0.946	0.993	UniRef:UniRef50_P76230
contig_1	cds	1752185	1753261	-	EEGGAC_01780	702.0	1.5e-256	1.0	0.962	0.941	UniRef:UniRef50_P77539
contig_1	cds	1753631	1753903	-	EEGGAC_01781	122.0	4.0e-36	0.878	0.849	0.722	UniRef:UniRef50_V5Z7U9
contig_1	cds	1753945	1754358	-	EEGGAC_01782	168.0	1.4e-52	1.066	0.874	0.527	UniRef:UniRef50_Q9KQK0
contig_1	cds	1754700	1755695	+	EEGGAC_01783	434.0	1.5e-151	1.027	0.974	0.647	UniRef:UniRef50_A0A254SNS5
contig_1	cds	1755779	1756663	+	EEGGAC_01784	413.0	1.5e-145	0.803	1.0	0.814	UniRef:UniRef50_A0A379VRZ1
contig_1	cds	1756714	1757568	-	EEGGAC_01785	554.0	5.6e-203	1.0	1.0	0.979	BlastRules:WP_001186371
contig_1	cds	1757658	1758404	-	EEGGAC_01786	523.0	5.4e-192	1.0	1.0	1.0	BlastRules:WP_000163771
contig_1	cds	1758840	1760774	+	EEGGAC_01787	1283.0	0.0	1.0	1.0	1.0	BlastRules:WP_001019882
contig_1	cds	1760887	1762170	+	EEGGAC_01788	771.0	2.5e-281	1.101	1.0	0.896	UniRef:UniRef50_P76235
contig_1	cds	1762317	1763792	+	EEGGAC_01789	921.0	0.0	0.996	0.976	0.984	UniRef:UniRef50_P76236
contig_1	cds	1763973	1765463	+	EEGGAC_01790	958.0	0.0	1.0	0.892	0.992	UniRef:UniRef50_P76237
contig_1	cds	1765506	1766009	+	EEGGAC_01791	324.0	1.1e-115	1.0	1.0	1.0	BlastRules:WP_000138043
contig_1	cds	1766284	1766730	+	EEGGAC_01792	195.0	3.1e-63	0.973	0.935	0.694	UniRef:UniRef50_Q74SD5
contig_1	cds	1766687	1767505	-	EEGGAC_01793	536.0	3.4e-196	1.0	0.996	0.974	BlastRules:WP_000972248
contig_1	cds	1767605	1768786	+	EEGGAC_01794	739.0	1.8e-272	1.0	1.0	0.990	BlastRules:WP_000128491
contig_1	cds	1768841	1769188	+	EEGGAC_01795	162.0	3.7e-51	0.983	0.926	0.690	UniRef:UniRef50_A0AAQ1K6G5
contig_1	cds	1769210	1769464	-	EEGGAC_01796	177.0	2.1e-60	1.0	1.0	0.988	BlastRules:WP_000691930
contig_1	cds	1769647	1770672	+	EEGGAC_01797	668.0	3.6e-246	1.0	1.0	0.997	BlastRules:WP_001310896
contig_1	sorf	1770806	1770880	+	EEGGAC_01798	50.4	1.2e-14	1.0	1.0	0.917	UniRef:UniRef50_A0A2S4RZ34
contig_1	cds	1770939	1771187	-	EEGGAC_01799	136.0	3.4e-42	0.866	1.0	0.986	UniRef:UniRef50_A0A6G4C7M4
contig_1	cds	1771335	1771517	-	EEGGAC_01800	112.0	4.3e-33	1.0	0.984	0.867	UniRef:UniRef50_H5V5E1
contig_1	cds	1771521	1771880	-	EEGGAC_01801	219.0	1.7e-73	0.966	0.871	0.861	UniRef:UniRef50_A9MFJ4
contig_1	cds	1772053	1772691	-	EEGGAC_01802	367.0	6.3e-129	1.0	0.922	0.887	UniRef:UniRef50_P76249
contig_1	cds	1772818	1773741	-	EEGGAC_01803	606.0	1.3e-222	1.0	1.0	0.993	BlastRules:WP_001061575
contig_1	cds	1773844	1774929	+	EEGGAC_01804	745.0	7.8e-276	1.0	1.0	0.997	BlastRules:WP_000978494
contig_1	cds	1775180	1775494	+	EEGGAC_01805	-	-	-	-	-	-
contig_1	cds	1775642	1776790	+	EEGGAC_01806	748.0	1.8e-273	1.0	0.870	0.995	UniRef:UniRef50_A0A2X2I7Z6
contig_1	cds	1776822	1777946	+	EEGGAC_01807	791.0	1.5e-293	1.0	1.0	0.997	BlastRules:WP_000067822
contig_1	cds	1778002	1778967	+	EEGGAC_01808	636.0	3.4e-234	1.0	1.0	0.988	BlastRules:WP_001287026
contig_1	cds	1779021	1780136	-	EEGGAC_01809	514.0	4.3e-181	0.995	0.856	0.678	UniRef:UniRef50_P09155
contig_1	ncRNA	1780174	1780259	-	EEGGAC_01810	115.3	3.7e-20	-	-	-	RFAM:RF00370
contig_1	cds	1780218	1781969	-	EEGGAC_01811	699.0	2.5e-248	0.952	0.954	0.620	UniRef:UniRef50_A0A4Q7Z9A9
contig_1	cds	1782108	1782689	-	EEGGAC_01812	394.0	1.3e-142	1.0	1.0	1.0	BlastRules:WP_000290576
contig_1	cds	1782728	1783423	-	EEGGAC_01813	330.0	1.6e-113	0.991	0.912	0.703	UniRef:UniRef50_Q87RD1
contig_1	cds	1783481	1785391	-	EEGGAC_01814	978.0	0.0	0.991	0.935	0.768	UniRef:UniRef50_A0A2X4UQL8
contig_1	cds	1785520	1785867	+	EEGGAC_01815	228.0	6.3e-77	0.983	0.856	1.0	UniRef:UniRef50_P0AEB7
contig_1	cds	1786289	1786588	+	EEGGAC_01816	145.0	1.1e-44	1.0	0.861	0.646	UniRef:UniRef50_A0A0H3GX96
contig_1	cds	1786708	1786887	-	EEGGAC_01817	61.6	5.3e-13	0.932	0.948	0.545	UniRef:UniRef50_A0AAV5MZJ2
contig_1	cds	1786961	1788322	+	EEGGAC_01818	553.0	1.1e-193	0.998	0.864	0.633	UniRef:UniRef50_A0A8I2B520
contig_1	cds	1788326	1788904	+	EEGGAC_01819	374.0	3.7e-132	0.995	0.905	1.0	UniRef:UniRef50_P43337
contig_1	cds	1789088	1790452	+	EEGGAC_01820	690.0	2.0e-248	0.971	0.902	0.776	UniRef:UniRef50_P30744
contig_1	cds	1790583	1792181	+	EEGGAC_01821	805.0	2.3e-291	0.998	0.937	0.757	UniRef:UniRef50_P76261
contig_1	cds	1792185	1793741	-	EEGGAC_01822	900.0	0.0	1.002	1.0	0.909	BlastRules:WP_000421815
contig_1	cds	1793729	1793938	-	EEGGAC_01823	79.0	1.3e-19	1.0	1.095	0.594	UniRef:UniRef50_A0A2K9P7Z9
contig_1	cds	1794204	1795175	+	EEGGAC_01824	322.0	1.2e-107	1.068	0.986	0.513	UniRef:UniRef50_P69797
contig_1	cds	1795238	1796038	+	EEGGAC_01825	481.0	9.0e-175	1.0	1.0	1.0	BlastRules:WP_000406926
contig_1	cds	1796051	1796902	+	EEGGAC_01826	554.0	7.4e-203	1.0	1.0	1.0	BlastRules:WP_000228655
contig_1	cds	1796957	1797415	+	EEGGAC_01827	251.0	4.3e-85	1.0	0.921	0.842	UniRef:UniRef50_A6TAZ1
contig_1	cds	1797844	1798410	+	EEGGAC_01828	204.0	1.1e-65	1.005	0.990	0.545	UniRef:UniRef50_A0A5C6V8F9
contig_1	cds	1798407	1799216	-	EEGGAC_01829	332.0	6.1e-113	1.104	0.964	0.576	UniRef:UniRef50_P36999
contig_1	ncRNA-region	1799341	1799767	-	-	126.7	1.3e-14	-	-	-	RFAM:RF01766
contig_1	cds	1799382	1799591	-	EEGGAC_01830	120.0	3.9e-38	1.0	1.0	0.826	BlastRules:WP_000034825
contig_1	cds	1800417	1800704	-	EEGGAC_01831	98.2	3.3e-26	1.0	0.841	0.547	UniRef:UniRef50_A0A509BQG0
contig_1	cds	1801081	1801269	+	EEGGAC_01832	-	-	-	-	-	-
contig_1	cds	1801463	1802254	-	EEGGAC_01833	333.0	5.0e-114	0.989	0.922	0.635	UniRef:UniRef50_A0A128EZN5
contig_1	cds	1802431	1803804	+	EEGGAC_01834	693.0	1.1e-249	0.996	0.962	0.798	UniRef:UniRef50_A0A377WK07
contig_1	cds	1803850	1804731	-	EEGGAC_01835	520.0	1.1e-186	1.0	0.930	0.935	UniRef:UniRef50_P23894
contig_1	cds	1804923	1806971	-	EEGGAC_01836	901.0	0.0	0.941	0.878	0.710	UniRef:UniRef50_P23865
contig_1	cds	1806991	1807689	-	EEGGAC_01837	339.0	2.2e-117	1.147	1.086	0.748	UniRef:UniRef50_P60317
contig_1	cds	1807786	1808337	-	EEGGAC_01838	325.0	9.4e-116	0.902	1.0	0.982	BlastRules:WP_001043877
contig_1	cds	1808413	1809696	+	EEGGAC_01839	845.0	2.2e-313	1.0	1.0	1.0	BlastRules:WP_001207282
contig_1	cds	1809665	1812298	+	EEGGAC_01840	1704.0	0.0	1.0	1.0	0.998	BlastRules:WP_001326728
contig_1	cds	1812372	1813817	+	EEGGAC_01841	696.0	6.7e-250	0.983	0.908	0.725	UniRef:UniRef50_P76273
contig_1	cds	1813935	1814171	+	EEGGAC_01842	105.0	5.8e-30	0.974	0.962	0.566	UniRef:UniRef50_A0A0H3B364
contig_1	cds	1814192	1814467	+	EEGGAC_01843	-	-	-	-	-	-
contig_1	cds	1814468	1815124	-	EEGGAC_01844	253.0	1.3e-83	1.005	0.909	0.553	UniRef:UniRef50_A0A1B7IQI8
contig_1	ncRNA	1815255	1815399	+	EEGGAC_01845	175.2	9.6e-27	-	-	-	RFAM:RF00101
contig_1	ncRNA	1815259	1815358	-	EEGGAC_01846	114.5	2.3e-18	-	-	-	RFAM:RF00111
contig_1	cds	1815520	1815861	-	EEGGAC_01847	185.0	5.0e-60	0.991	0.842	0.830	UniRef:UniRef50_P64506
contig_1	cds	1815874	1816746	-	EEGGAC_01848	564.0	2.1e-204	1.0	0.983	0.990	UniRef:UniRef50_P76278
contig_1	cds	1816750	1817124	-	EEGGAC_01849	129.0	7.3e-38	0.919	0.905	0.596	UniRef:UniRef50_P0AA57
contig_1	cds	1817263	1817493	+	EEGGAC_01850	151.0	4.0e-50	1.0	1.0	1.0	BlastRules:WP_000916763
contig_1	cds	1817595	1818251	+	EEGGAC_01851	282.0	5.7e-95	1.170	1.0	0.561	UniRef:UniRef50_P76280
contig_1	cds	1818275	1818937	+	EEGGAC_01852	424.0	3.4e-151	0.991	0.876	0.913	UniRef:UniRef50_A0A380SI36
contig_1	cds	1818934	1820994	-	EEGGAC_01853	1008.0	0.0	0.990	0.911	0.686	UniRef:UniRef50_P24555
contig_1	cds	1821151	1821576	-	EEGGAC_01854	278.0	3.0e-98	1.0	1.0	1.0	IS:ISEc46
contig_1	cds	1821633	1822802	+	EEGGAC_01855	540.0	1.6e-191	0.987	0.946	0.701	UniRef:UniRef50_A0A1Q5TS26
contig_1	cds	1822966	1823625	-	EEGGAC_01856	283.0	1.3e-95	1.050	0.996	0.674	UniRef:UniRef50_P33218
contig_1	cds	1823952	1824308	-	EEGGAC_01857	189.0	1.2e-61	1.0	0.908	0.788	UniRef:UniRef50_Q8ZNW7
contig_1	cds	1824375	1824665	-	EEGGAC_01858	75.5	2.3e-17	0.885	0.833	0.553	UniRef:UniRef50_A0A1M5QXJ2
contig_1	cds	1824799	1825977	+	EEGGAC_01859	440.0	4.8e-152	1.005	0.983	0.609	UniRef:UniRef50_B8GRA4
contig_1	cds	1826032	1826673	-	EEGGAC_01860	413.0	2.1e-149	1.0	1.0	1.0	BlastRules:WP_000800512
contig_1	cds	1826710	1828521	-	EEGGAC_01861	976.0	0.0	0.811	0.998	1.0	UniRef:UniRef50_A0A376W7S0
contig_1	cds	1828756	1830231	-	EEGGAC_01862	957.0	0.0	1.0	0.841	0.951	UniRef:UniRef50_P0AC53
contig_1	cds	1830397	1830546	-	EEGGAC_01863	96.3	5.2e-27	1.0	1.0	1.0	UniRef:UniRef50_B2U498
contig_1	cds	1830569	1831438	+	EEGGAC_01864	546.0	1.3e-199	1.0	1.0	0.997	BlastRules:WP_001056706
contig_1	cds	1831566	1833008	+	EEGGAC_01865	550.0	7.5e-193	1.008	0.992	0.587	UniRef:UniRef50_A0A0E3Y6M9
contig_1	cds	1833140	1834111	-	EEGGAC_01866	562.0	2.2e-203	0.854	1.0	0.982	UniRef:UniRef50_A0A379GIK2
contig_1	cds	1834231	1835553	-	EEGGAC_01867	-	-	-	-	-	-
contig_1	cds	1835569	1836555	-	EEGGAC_01868	526.0	5.1e-189	0.829	0.996	0.993	UniRef:UniRef50_A0A655EJW8
contig_1	cds	1836580	1837335	+	EEGGAC_01869	324.0	7.3e-111	0.869	0.829	0.743	UniRef:UniRef50_Q89AJ0
contig_1	cds	1837332	1838117	+	EEGGAC_01870	271.0	1.8e-89	0.981	0.941	0.563	UniRef:UniRef50_Q9KQB7
contig_1	cds	1838269	1839279	-	EEGGAC_01871	412.0	3.3e-142	0.929	0.823	0.638	UniRef:UniRef50_E8LJM4
contig_1	cds	1839288	1839899	-	EEGGAC_01872	360.0	3.6e-126	1.005	0.883	0.922	UniRef:UniRef50_P0A809
contig_1	cds	1840174	1840776	+	EEGGAC_01873	391.0	9.3e-139	0.995	0.909	0.960	UniRef:UniRef50_P24238
contig_1	cds	1840778	1841299	-	EEGGAC_01874	289.0	5.1e-99	1.0	0.832	0.855	UniRef:UniRef50_P0A814
contig_1	cds	1841334	1842074	-	EEGGAC_01875	402.0	1.0e-140	1.289	1.0	0.694	UniRef:UniRef50_P0A8A0
contig_1	cds	1842103	1842546	-	EEGGAC_01876	163.0	2.3e-50	0.966	0.816	0.556	UniRef:UniRef50_P44635
contig_1	cds	1842548	1844320	-	EEGGAC_01877	896.0	0.0	1.0	0.881	0.749	UniRef:UniRef50_Q15RN2
contig_1	cds	1844630	1845196	+	EEGGAC_01878	286.0	1.6e-97	0.915	0.823	0.808	UniRef:UniRef50_P0ADI7
contig_1	cds	1845193	1846011	+	EEGGAC_01879	354.0	1.0e-121	0.989	0.879	0.621	UniRef:UniRef50_A0AAJ1D0V7
contig_1	cds	1846064	1846459	+	EEGGAC_01880	178.0	6.9e-57	0.977	0.921	0.656	UniRef:UniRef50_D2C0Y7
